t,type,info,b0,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15,b16,b17,b18,b19,b20,b21,b22,b23,b24,b25,b26,b27,b28,b29,b30,b31
46.065,hid,"18,19,20,24,26,28,29",4,90,165,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0,0,254,255,249,255,8,0,2,16,0,0
46.095,hid,"18,20,21,22,23,24,25,26,28",4,90,165,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,255,255,255,0,0,5,0,15,0,8,16,0,0
46.111,hid,"18,20,21,22,23,24,26,28,29",4,90,165,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,2,0,255,255,2,0,12,0,252,15,0,0
46.127,hid,"18,20,22,24,28",4,90,165,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,255,1,0,254,255,1,0,12,0,248,15,0,0
46.158,hid,"18,20,24,26,27,28,29",4,90,165,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,2,0,254,255,0,0,246,255,4,16,0,0
46.174,hid,"18,19,20,22,23,24,26,28,29",4,90,165,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,13,0,253,255,251,15,0,0
46.19,hid,"18,19,20,22,23,24,25,26,27,28",4,90,165,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,1,0,255,255,254,255,10,0,253,15,0,0
46.205,hid,"18,20,22,24,25,28,29",4,90,165,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,255,3,0,253,255,0,0,10,0,14,16,0,0
46.237,hid,"18,20,22,24,25,26,27,28",4,90,165,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,1,0,255,255,253,255,255,255,7,16,0,0
46.252,hid,"22,24,26,27,28",4,90,165,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,1,0,253,255,252,255,6,0,4,16,0,0
46.268,hid,"20,22,24,25,26,28",4,90,165,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,2,0,252,255,5,0,7,0,9,16,0,0
46.298,hid,"22,24,26,28",4,90,165,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,2,0,255,255,9,0,12,0,5,16,0,0
46.314,hid,"18,19,22,23,26,28,29",4,90,165,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,9,0,0,0,252,15,0,0
46.329,hid,"18,19,20,22,23,24,25,26,27",4,90,165,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,3,0,255,255,255,255,254,255,252,15,0,0
46.345,hid,"20,22,24,26,27,28,29",4,90,165,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0,0,253,255,252,255,0,0,6,16,0,0
46.376,hid,"20,22,24,25,26,27,28",4,90,165,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,2,0,254,255,3,0,255,255,5,16,0,0
46.392,hid,"22,24,26,27,28",4,90,165,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,2,0,255,255,2,0,7,0,0,16,0,0
46.407,hid,"18,20,24,25,26,28,29",4,90,165,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,255,1,0,255,255,252,255,6,0,253,15,0,0
46.438,hid,"18,24,25,26,28",4,90,165,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,1,0,255,255,4,0,9,0,246,15,0,0
46.453,hid,"18,20,21,24,26,28,29",4,90,165,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,255,255,255,255,255,9,0,16,0,26,16,0,0
46.469,hid,"4,6,18,20,21,22,24,26,28,29",4,90,165,239,8,0,56,0,0,0,0,0,0,0,0,0,0,0,253,255,1,0,254,255,5,0,15,0,232,15,0,0
46.485,hid,"18,24,26,28,29",4,90,165,239,8,0,56,0,0,0,0,0,0,0,0,0,0,0,255,255,1,0,254,255,8,0,8,0,19,16,0,0
46.516,hid,"18,19,20,21,24,26,27,28",4,90,165,239,8,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,254,255,2,0,252,255,1,16,0,0
46.532,hid,"18,19,20,21,22,23,26,27,28,29",4,90,165,239,8,0,56,0,0,0,0,0,0,0,0,0,0,0,253,255,2,0,0,0,2,0,4,0,253,15,0,0
46.548,hid,"18,19,20,22,24,25,26,28,29",4,90,165,239,8,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,254,255,6,0,0,16,0,0
46.579,hid,"18,19,20,22,23,24,26,27,28",4,90,165,239,8,0,56,0,0,0,0,0,0,0,0,0,0,0,255,255,3,0,254,255,252,255,255,255,8,16,0,0
46.61,hid,"18,19,20,22,24,26,27,28,29",4,90,165,239,8,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,255,255,251,255,14,0,248,15,0,0
46.625,hid,"18,19,20,22,24,26,28,29",4,90,165,239,8,0,56,0,0,0,0,0,0,0,0,0,0,0,255,255,3,0,254,255,255,255,10,0,0,16,0,0
46.656,hid,"18,20,22,24,25,26,28,29",4,90,165,239,8,0,56,0,0,0,0,0,0,0,0,0,0,0,253,255,2,0,255,255,5,0,9,0,253,15,0,0
46.672,hid,"18,20,24,26,28",4,90,165,239,8,0,56,0,0,0,0,0,0,0,0,0,0,0,254,255,3,0,255,255,1,0,12,0,255,15,0,0
46.688,hid,"18,20,24,26,28",4,90,165,239,8,0,56,0,0,0,0,0,0,0,0,0,0,0,255,255,2,0,255,255,3,0,18,0,252,15,0,0
46.719,hid,"20,22,24,25,26,27,28,29",4,90,165,239,8,0,56,0,0,0,0,0,0,0,0,0,0,0,255,255,3,0,253,255,254,255,250,255,3,16,0,0
46.719,hid,"20,22,24,25,26",4,90,165,239,8,0,56,0,0,0,0,0,0,0,0,0,0,0,255,255,2,0,254,255,0,0,252,255,3,16,0,0
46.751,hid,"18,19,20,22,24,26,27,28",4,90,165,239,8,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,255,255,8,0,7,0,0,16,0,0
46.766,hid,"18,19,24,25,26,28,29",4,90,165,239,8,0,56,0,0,0,0,0,0,0,0,0,0,0,255,255,1,0,255,255,250,255,6,0,254,15,0,0
46.797,hid,"20,22,24,26,28,29",4,90,165,239,8,0,56,0,0,0,0,0,0,0,0,0,0,0,255,255,2,0,253,255,253,255,4,0,7,16,0,0
46.812,hid,"18,19,20,22,24,25,26,28,29",4,90,165,239,8,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,255,255,1,0,7,0,250,15,0,0
46.827,hid,"18,19,20,22,24,26,28,29",4,90,165,239,8,0,56,0,0,0,0,0,0,0,0,0,0,0,255,255,0,0,254,255,5,0,2,0,2,16,0,0
46.859,hid,"20,22,24,28",4,90,165,239,8,0,56,0,0,0,0,0,0,0,0,0,0,0,255,255,2,0,255,255,8,0,2,0,15,16,0,0
46.859,hid,"18,19,24,28",4,90,165,239,8,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,255,255,2,0,2,0,12,16,0,0
46.89,hid,"20,22,23,24,26,28",4,90,165,239,8,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,7,0,6,16,0,0
46.906,hid,"18,19,20,21,22,23,24,25,26,28,29",4,90,165,239,8,0,56,0,0,0,0,0,0,0,0,0,0,0,254,255,255,255,254,255,253,255,6,0,246,15,0,0
46.937,hid,"18,20,21,26,28",4,90,165,239,8,0,56,0,0,0,0,0,0,0,0,0,0,0,255,255,0,0,254,255,253,255,4,0,247,15,0,0
46.953,hid,"18,20,22,24,26,28",4,90,165,239,8,0,56,0,0,0,0,0,0,0,0,0,0,0,254,255,1,0,255,255,251,255,6,0,255,15,0,0
46.969,hid,"20,24,25,26,28",4,90,165,239,8,0,56,0,0,0,0,0,0,0,0,0,0,0,254,255,2,0,255,255,5,0,11,0,253,15,0,0
46.985,hid,"18,19,20,24,26,28",4,90,165,239,8,0,56,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,255,255,0,0,1,0,251,15,0,0
47.016,hid,"18,19,26,28,29",4,90,165,239,8,0,56,0,0,0,0,0,0,0,0,0,0,0,255,255,1,0,255,255,0,0,3,0,12,16,0,0
47.032,hid,"18,24,25,26,27,28,29",4,90,165,239,8,0,56,0,0,0,0,0,0,0,0,0,0,0,254,255,1,0,255,255,253,255,255,255,249,15,0,0
47.047,hid,"20,22,23,24,25,26,27,28,29",4,90,165,239,8,0,56,0,0,0,0,0,0,0,0,0,0,0,254,255,3,0,0,0,7,0,4,0,4,16,0,0
47.078,hid,"18,24,26,28",4,90,165,239,8,0,56,0,0,0,0,0,0,0,0,0,0,0,255,255,3,0,0,0,10,0,7,0,1,16,0,0
47.094,hid,"18,19,24,26,28",4,90,165,239,8,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,5,0,3,16,0,0
47.109,hid,"18,19,20,22,23,24,25,26,28,29",4,90,165,239,8,0,56,0,0,0,0,0,0,0,0,0,0,0,254,255,2,0,254,255,239,255,4,0,251,15,0,0
47.125,hid,"22,23,24,26,28",4,90,165,239,8,0,56,0,0,0,0,0,0,0,0,0,0,0,254,255,2,0,0,0,252,255,2,0,253,15,0,0
47.156,hid,"20,22,23,24,26",4,90,165,239,8,0,56,0,0,0,0,0,0,0,0,0,0,0,254,255,1,0,254,255,251,255,7,0,253,15,0,0
47.171,hid,"18,22,23,24,25,28,29",4,90,165,239,8,0,56,0,0,0,0,0,0,0,0,0,0,0,255,255,1,0,0,0,8,0,7,0,2,16,0,0
47.187,hid,"20,21,22,23,24,26,28",4,90,165,239,8,0,56,0,0,0,0,0,0,0,0,0,0,0,255,255,255,255,254,255,2,0,3,0,3,16,0,0
47.218,hid,"18,22,26,28",4,90,165,239,8,0,56,0,0,0,0,0,0,0,0,0,0,0,253,255,255,255,253,255,2,0,6,0,5,16,0,0
47.234,hid,"18,20,21,22,24,28",4,90,165,239,8,0,56,0,0,0,0,0,0,0,0,0,0,0,254,255,0,0,254,255,1,0,6,0,7,16,0,0
47.25,hid,"22,23,24,25,26,28",4,90,165,239,8,0,56,0,0,0,0,0,0,0,0,0,0,0,254,255,0,0,1,0,254,255,5,0,2,16,0,0
47.265,hid,"18,20,22,28",4,90,165,239,8,0,56,0,0,0,0,0,0,0,0,0,0,0,255,255,3,0,0,0,254,255,5,0,6,16,0,0
47.296,hid,"18,19,20,21,22,23,24,28",4,90,165,239,8,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,254,255,253,255,5,0,3,16,0,0
47.312,hid,"18,19,20,21,22,26,28,29",4,90,165,239,8,0,56,0,0,0,0,0,0,0,0,0,0,0,255,255,0,0,253,255,253,255,10,0,255,15,0,0
47.328,hid,"18,20,21,24,25,26,28",4,90,165,239,8,0,56,0,0,0,0,0,0,0,0,0,0,0,253,255,255,255,253,255,0,0,16,0,253,15,0,0
47.358,hid,"18,20,21,22,24,26,27,28",4,90,165,239,8,0,56,0,0,0,0,0,0,0,0,0,0,0,255,255,1,0,252,255,10,0,255,255,255,15,0,0
47.374,hid,"18,20,22,24,26,27,28,29",4,90,165,239,8,0,56,0,0,0,0,0,0,0,0,0,0,0,253,255,0,0,254,255,17,0,8,0,0,16,0,0
47.39,hid,"18,20,22,24,26,28",4,90,165,239,8,0,56,0,0,0,0,0,0,0,0,0,0,0,255,255,1,0,255,255,6,0,4,0,6,16,0,0
47.405,hid,"18,20,24,26,28,29",4,90,165,239,8,0,56,0,0,0,0,0,0,0,0,0,0,0,254,255,0,0,255,255,0,0,5,0,252,15,0,0
47.437,hid,"18,20,24,25,26,28,29",4,90,165,239,8,0,56,0,0,0,0,0,0,0,0,0,0,0,255,255,3,0,255,255,249,255,4,0,4,16,0,0
47.452,hid,"18,20,24,25,26,28",4,90,165,239,8,0,56,0,0,0,0,0,0,0,0,0,0,0,254,255,2,0,255,255,9,0,14,0,0,16,0,0
47.468,hid,"18,20,22,24,26,28",4,90,165,239,8,0,56,0,0,0,0,0,0,0,0,0,0,0,255,255,3,0,254,255,6,0,10,0,3,16,0,0
47.499,hid,"18,19,20,22,24,26,28,29",4,90,165,239,8,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,255,255,12,0,9,0,252,15,0,0
47.5,hid,"24,28",4,90,165,239,8,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,255,255,10,0,9,0,254,15,0,0
47.531,hid,"22,23,24,28",4,90,165,239,8,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,0,9,0,251,15,0,0
47.545,hid,"18,19,22,23,24,26,28",4,90,165,239,8,0,56,0,0,0,0,0,0,0,0,0,0,0,255,255,2,0,254,255,5,0,1,0,246,15,0,0
47.577,hid,"20,22,24,25,26,27,28",4,90,165,239,8,0,56,0,0,0,0,0,0,0,0,0,0,0,255,255,1,0,255,255,253,255,253,255,251,15,0,0
47.593,hid,"20,22,23,24,26,27,28,29",4,90,165,239,8,0,56,0,0,0,0,0,0,0,0,0,0,0,255,255,2,0,0,0,252,255,11,0,1,16,0,0
47.608,hid,"18,20,21,22,23,24,26",4,90,165,239,8,0,56,0,0,0,0,0,0,0,0,0,0,0,254,255,255,255,255,255,255,255,8,0,1,16,0,0
47.639,hid,"20,21,24,25,26,28",4,90,165,239,8,0,56,0,0,0,0,0,0,0,0,0,0,0,254,255,2,0,255,255,11,0,5,0,0,16,0,0
47.67,hid,"18,19,20,22,24,26,28",4,90,165,239,8,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,253,255,7,0,6,0,1,16,0,0
47.686,hid,"18,19,22,24,25,26,28,29",4,90,165,239,8,0,56,0,0,0,0,0,0,0,0,0,0,0,255,255,1,0,254,255,253,255,4,0,253,15,0,0
47.718,hid,"18,22,24,26,28,29",4,90,165,239,8,0,56,0,0,0,0,0,0,0,0,0,0,0,254,255,1,0,255,255,251,255,6,0,4,16,0,0
47.734,hid,"18,24,25,26,28",4,90,165,239,8,0,56,0,0,0,0,0,0,0,0,0,0,0,255,255,1,0,255,255,4,0,5,0,1,16,0,0
47.75,hid,"18,22,23,24,26,28",4,90,165,239,8,0,56,0,0,0,0,0,0,0,0,0,0,0,253,255,1,0,0,0,11,0,14,0,0,16,0,0
47.765,hid,"18,19,24,26,28,29",4,90,165,239,8,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,15,0,251,15,0,0
47.797,hid,"18,19,22,23,24,26,27,28,29",4,90,165,239,8,0,56,0,0,0,0,0,0,0,0,0,0,0,254,255,1,0,254,255,6,0,255,255,1,16,0,0
47.812,hid,"20,24,25,26,27",4,90,165,239,8,0,56,0,0,0,0,0,0,0,0,0,0,0,254,255,3,0,254,255,255,255,5,0,1,16,0,0
47.828,hid,"18,24,25,28,29",4,90,165,239,8,0,56,0,0,0,0,0,0,0,0,0,0,0,255,255,3,0,254,255,5,0,5,0,255,15,0,0
47.858,hid,"18,20,24,26,28",4,90,165,239,8,0,56,0,0,0,0,0,0,0,0,0,0,0,254,255,0,0,254,255,1,0,12,0,251,15,0,0
47.873,hid,"20,22,23,24,25,26,28,29",4,90,165,239,8,0,56,0,0,0,0,0,0,0,0,0,0,0,254,255,3,0,0,0,250,255,9,0,4,16,0,0
47.889,hid,"20,22,23,24,26,28",4,90,165,239,8,0,56,0,0,0,0,0,0,0,0,0,0,0,254,255,2,0,255,255,252,255,11,0,2,16,0,0
47.905,hid,"20,22,24,25,26,27,28",4,90,165,239,8,0,56,0,0,0,0,0,0,0,0,0,0,0,254,255,3,0,254,255,1,0,253,255,1,16,0,0
47.937,hid,"20,24,26,27,28,29",4,90,165,239,8,0,56,0,0,0,0,0,0,0,0,0,0,0,254,255,2,0,254,255,8,0,7,0,255,15,0,0
47.952,hid,"18,20,22,24,26,28",4,90,165,239,8,0,56,0,0,0,0,0,0,0,0,0,0,0,255,255,1,0,255,255,5,0,0,0,254,15,0,0
47.968,hid,"22,23,24,25,26,27",4,90,165,239,8,0,56,0,0,0,0,0,0,0,0,0,0,0,255,255,1,0,0,0,251,255,253,255,254,15,0,0
47.999,hid,"18,20,22,23,24,25,26,27,28,29",4,90,165,239,8,0,56,0,0,0,0,0,0,0,0,0,0,0,254,255,3,0,254,255,6,0,4,0,9,16,0,0
47.999,hid,"18,24,26,28",4,90,165,239,8,0,56,0,0,0,0,0,0,0,0,0,0,0,255,255,3,0,254,255,5,0,2,0,8,16,0,0
48.031,hid,"20,26,28",4,90,165,239,8,0,56,0,0,0,0,0,0,0,0,0,0,0,255,255,0,0,254,255,5,0,6,0,9,16,0,0
48.046,hid,"18,19,20,22,23,24,26,28,29",4,90,165,239,8,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,252,15,0,0
48.077,hid,"18,19,20,21,22,24,25,26,27,28,29",4,90,165,239,8,0,56,0,0,0,0,0,0,0,0,0,0,0,255,255,255,255,1,0,245,255,253,255,2,16,0,0
48.092,hid,"18,20,21,22,23,24,26,28,29",4,90,165,239,8,0,56,0,0,0,0,0,0,0,0,0,0,0,254,255,2,0,253,255,254,255,255,255,255,15,0,0
48.108,hid,"18,20,22,24,26,27,28",4,90,165,239,8,0,56,0,0,0,0,0,0,0,0,0,0,0,255,255,0,0,255,255,252,255,11,0,254,15,0,0
48.14,hid,"22,23,24,25,26,28",4,90,165,239,8,0,56,0,0,0,0,0,0,0,0,0,0,0,255,255,0,0,0,0,2,0,5,0,249,15,0,0
48.172,hid,"18,20,21,22,23,24,26,28",4,90,165,239,8,0,56,0,0,0,0,0,0,0,0,0,0,0,253,255,255,255,255,255,4,0,9,0,251,15,0,0
48.189,hid,"18,19,26,27,28,29",4,90,165,239,8,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,255,4,0,252,255,4,16,0,0
48.219,hid,"18,19,20,21,24,25,26,27,28,29",4,90,165,239,8,0,56,0,0,0,0,0,0,0,0,0,0,0,254,255,0,0,255,255,250,255,9,0,254,15,0,0
48.251,hid,"20,22,24,26,28,29",4,90,165,239,8,0,56,0,0,0,0,0,0,0,0,0,0,0,254,255,2,0,253,255,245,255,8,0,2,16,0,0
48.266,hid,"20,22,24,26,28",4,90,165,239,8,0,56,0,0,0,0,0,0,0,0,0,0,0,254,255,1,0,255,255,249,255,6,0,5,16,0,0
48.297,hid,"18,20,22,23,24,25,26,27,28",4,90,165,239,8,0,56,0,0,0,0,0,0,0,0,0,0,0,255,255,3,0,0,0,8,0,254,255,2,16,0,0
48.312,hid,"22,23,24,25,26,27,28,29",4,90,165,239,8,0,56,0,0,0,0,0,0,0,0,0,0,0,255,255,3,0,255,255,253,255,7,0,252,15,0,0
48.328,hid,"22,24,25,26,28,29",4,90,165,239,8,0,56,0,0,0,0,0,0,0,0,0,0,0,255,255,3,0,253,255,6,0,12,0,2,16,0,0
48.359,hid,"20,22,24,25,26,28,29",4,90,165,239,8,0,56,0,0,0,0,0,0,0,0,0,0,0,255,255,2,0,254,255,250,255,6,0,252,15,0,0
48.359,hid,"18,20,24,26,28",4,90,165,239,8,0,56,0,0,0,0,0,0,0,0,0,0,0,254,255,3,0,254,255,249,255,5,0,250,15,0,0
48.389,hid,"18,22,24,26,27",4,90,165,239,8,0,56,0,0,0,0,0,0,0,0,0,0,0,253,255,3,0,255,255,254,255,250,255,250,15,0,0
48.419,hid,"18,20,22,24,25,26,27,28,29",4,90,165,239,8,0,56,0,0,0,0,0,0,0,0,0,0,0,254,255,1,0,254,255,10,0,2,0,8,16,0,0
48.45,hid,"18,22,23,24,26,28",4,90,165,239,8,0,56,0,0,0,0,0,0,0,0,0,0,0,255,255,1,0,0,0,5,0,13,0,3,16,0,0
48.466,hid,"18,19,20,22,23,24,26,27,28,29",4,90,165,239,8,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,255,255,3,0,255,255,250,15,0,0
48.497,hid,"18,19,20,22,23,24,25,26,27,28,29",4,90,165,239,8,0,56,0,0,0,0,0,0,0,0,0,0,0,253,255,1,0,0,0,253,255,11,0,1,16,0,0
48.514,hid,"18,20,21,22,23,24,25,26,28,29",4,90,165,239,8,0,56,0,0,0,0,0,0,0,0,0,0,0,254,255,255,255,254,255,4,0,3,0,249,15,0,0
48.529,hid,"18,20,21,22,23,24,25,26,27,28",4,90,165,239,8,0,56,0,0,0,0,0,0,0,0,0,0,0,255,255,0,0,0,0,252,255,255,255,253,15,0,0
48.545,hid,"20,22,23,24,26,27,28,29",4,90,165,239,8,0,56,0,0,0,0,0,0,0,0,0,0,0,255,255,2,0,254,255,247,255,3,0,4,16,0,0
48.576,hid,"18,19,20,22,24,25,26,28,29",4,90,165,239,8,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,255,255,4,0,5,0,250,15,0,0
48.592,hid,"20,21,22,23,24,26,28",4,90,165,239,8,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,254,255,0,0,2,0,1,0,254,15,0,0
48.607,hid,"18,19,20,21,22,23,24,25,26,28,29",4,90,165,239,8,0,56,0,0,0,0,0,0,0,0,0,0,0,255,255,1,0,254,255,246,255,7,0,1,16,0,0
48.64,hid,"18,22,24,25,26,28",4,90,165,239,8,0,56,0,0,0,0,0,0,0,0,0,0,0,254,255,1,0,255,255,8,0,3,0,4,16,0,0
48.671,hid,"18,19,24,26,28",4,90,165,239,8,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,255,255,1,0,9,0,2,16,0,0
48.687,hid,"18,19,22,24,25,26,28,29",4,90,165,239,8,0,56,0,0,0,0,0,0,0,0,0,0,0,254,255,1,0,254,255,252,255,21,0,253,15,0,0
48.719,hid,"18,19,20,22,24,25,26,28,29",4,90,165,239,8,0,56,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,255,255,0,0,14,0,6,16,0,0
48.749,hid,"18,19,24,26,28",4,90,165,239,8,0,56,0,0,0,0,0,0,0,0,0,0,0,255,255,3,0,255,255,12,0,5,0,7,16,0,0
48.764,hid,"22,24,25,26,27,28",4,90,165,239,8,0,56,0,0,0,0,0,0,0,0,0,0,0,255,255,3,0,254,255,255,255,251,255,11,16,0,0
48.796,hid,"4,6,18,19,22,24,25,26,27,28",4,90,165,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,253,255,8,0,5,0,9,16,0,0
48.812,hid,"18,19,20,22,23,24,25,26,28",4,90,165,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,1,0,0,0,255,255,3,0,3,16,0,0
48.828,hid,"18,20,22,23,24,26,28",4,90,165,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,255,3,0,255,255,253,255,6,0,4,16,0,0
48.859,hid,"18,20,22,24,26,28",4,90,165,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,2,0,254,255,254,255,2,0,1,16,0,0
48.891,hid,"20,22,24,25,26,27",4,90,165,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,1,0,255,255,10,0,253,255,1,16,0,0
48.907,hid,"18,19,24,26",4,90,165,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,255,255,6,0,255,255,1,16,0,0
48.937,hid,"18,19,20,22,24,26,27,28",4,90,165,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,2,0,252,255,4,0,3,0,0,16,0,0
48.953,hid,"22,23,24,25,26,28",4,90,165,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,2,0,0,0,253,255,7,0,2,16,0,0
48.968,hid,"18,19,20,22,23,24,25,26,28,29",4,90,165,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,254,255,2,0,6,0,252,15,0,0
48.999,hid,"18,19,20,22,24,26,28,29",4,90,165,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0,0,255,255,7,0,11,0,5,16,0,0
49.0,hid,"22,24,26,28",4,90,165,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0,0,254,255,6,0,12,0,7,16,0,0
49.03,hid,"20,22,23,24,26,28,29",4,90,165,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,1,0,0,0,14,0,21,0,253,15,0,0
49.046,hid,"18,19,20,22,23,24,26,28",4,90,165,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,254,255,6,0,13,0,255,15,0,0
49.076,hid,"18,19,22,24,26,27,28,29",4,90,165,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,2,0,253,255,7,0,254,255,2,16,0,0
49.092,hid,"22,23,24,26,27,28",4,90,165,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,2,0,0,0,4,0,8,0,1,16,0,0
49.106,hid,"18,19,22,23,24,26,28",4,90,165,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,252,255,8,0,2,0,4,16,0,0
49.138,hid,"18,19,20,22,24,26,28",4,90,165,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,255,3,0,255,255,2,0,1,0,2,16,0,0
49.154,hid,"18,22,24,26,28",4,90,165,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,3,0,252,255,9,0,3,0,0,16,0,0
49.169,hid,"18,19,22,23,24,28",4,90,165,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,3,0,3,0,3,16,0,0
49.185,hid,"18,19,20,22,23,24,26,28",4,90,165,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,2,0,255,255,6,0,9,0,4,16,0,0
49.216,hid,"20,22,23,24,26,28,29",4,90,165,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,3,0,0,0,3,0,5,0,255,15,0,0
49.232,hid,"18,20,22,23,24,25,26,28,29",4,90,165,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,255,2,0,255,255,254,255,4,0,1,16,0,0
49.249,hid,"20,24,25,26,28,29",4,90,165,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,255,1,0,255,255,2,0,6,0,248,15,0,0
49.28,hid,"18,20,22,24",4,90,165,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,3,0,254,255,6,0,6,0,248,15,0,0
49.28,hid,"18,22,24,26,28",4,90,165,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,255,3,0,255,255,0,0,3,0,252,15,0,0
49.311,hid,"18,22,24,26,28,29",4,90,165,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,255,3,0,253,255,5,0,5,0,1,16,0,0
49.327,hid,"18,20,22,24,26",4,90,165,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,255,1,0,254,255,0,0,13,0,1,16,0,0
49.358,hid,"18,24,26,28",4,90,165,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,1,0,254,255,3,0,12,0,0,16,0,0
49.374,hid,"18,19,20,22,24,26,28,29",4,90,165,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,255,9,0,9,0,252,15,0,0
49.389,hid,"18,19,20,22,23,24,26,28",4,90,165,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,255,2,0,0,0,5,0,12,0,253,15,0,0
49.405,hid,"18,20,22,23,24,25,26,28,29",4,90,165,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0,0,254,255,255,255,1,0,3,16,0,0
49.435,hid,"20,22,24,25,26,28,29",4,90,165,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,2,0,255,255,4,0,4,0,255,15,0,0
49.45,hid,"20,22,24,26,28",4,90,165,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,3,0,254,255,2,0,5,0,252,15,0,0
